"","GSM4106225_1","GSM4106226_2","GSM4106227_3","GSM4106228_4","GSM4106229_5","GSM4106230_6","GSM4106231_7","GSM4106232_8","GSM4106233_9"
"17293237",8.69430487782215,7.47807971106664,7.86643370522913,8.39614529647292,7.47415967542267,7.75604659835253,7.95956295981551,8.01225618852915,8.36476959089976
"17290263",3.52144906323563,8.02126057205546,7.04202910379472,4.59362121807559,8.06524004755949,6.28525089708184,3.7642905075144,6.82474692538275,3.88586925121145
"17285398",5.90343930722137,5.7435583991325,5.602846993536,5.17750321241098,5.84640175167123,5.7435583991325,5.1203369334302,6.05379895021597,5.79524580527051
"17297425",7.52248120780622,7.21648924154323,7.12494875048683,7.57301770515784,7.49618804267201,7.16408007346564,7.6613846647577,7.64838286689328,7.61239876440209
"17302523",7.69733653295973,7.10539889901201,7.35255373974742,7.76991669936135,7.09434321473719,7.48670042059264,7.84318303914248,7.37445248545331,7.24861984716269
"17301558",6.49578416523238,6.94590144650784,6.67018167291422,6.90611415264185,7.01232248057444,6.9939918521714,6.60157070321025,7.2644348642145,7.02106122939022
"17309580",7.00918668496212,6.06724271744416,5.91959856158244,6.7989105238237,6.15163707607991,5.58966460218063,7.06290872762773,6.25942570268585,5.98108765215517
"17300638",7.56185853420309,7.91674002996667,7.72203250537473,7.1659132152532,8.04297054463279,7.87118688672109,7.3839521182887,7.79929495243193,8.05320512880731
"17300251",7.04949350058538,6.44980684178372,6.43959178538021,6.74867317347197,7.33403154600297,6.46448538622237,6.20488843858604,6.27385037580196,5.8991456365269
"17304817",6.68871388493745,7.65685597765736,7.35349280371546,6.21956412238554,7.99729014445995,7.39881919550792,6.67010397948421,7.50530907278545,7.09430356874676
"17301854",7.41850310592783,5.93246424729058,5.92112102576142,7.76047190127958,5.91098195915763,6.04527553877019,7.098245052148,5.89059709787168,6.07718775166304
"17318256",7.63305606358136,7.92448614796044,7.8085399683834,7.53651272204672,8.18588589031563,7.78861716839227,7.50681245734678,8.11017205290151,7.8085399683834
"17320967",5.54020659711559,6.84958021067758,6.25684218148564,5.74107785833706,6.30268997064189,6.09975021728829,5.74973975896344,7.38912378452057,7.15653669874159
"17311602",6.26804739624428,7.15940305135978,6.14480856947498,6.12398636590084,7.27637143580482,6.6288005586976,5.83323944313032,6.94111213907862,5.73393876447004
"17312097",7.93762985813134,7.73670757358297,8.00019683457773,7.35971561153954,8.0674367064241,7.34678320240261,7.83243274390426,8.01152700261342,6.94123156291943
"17320457",8.95838323839471,9.54073771617202,9.50344723004229,8.71969284519156,9.54073130645717,9.20446253152774,9.04215914666204,9.6710027391363,9.45638321400997
"17315352",5.38116058362422,8.10983207965645,7.74894446157813,6.11468325371277,8.301005359291,8.11630261845762,5.80498447444173,8.28582465197601,7.44358393073388
"17312780",7.81433549409364,7.13500742088823,7.3579201219319,7.89180874608659,7.21571439777241,7.17608523780853,7.41315024158969,7.41315024158969,7.59728483669099
"17320720",5.61696209862108,6.23824077844168,5.99160242288096,5.71249573591091,6.74788439682749,5.92543244196172,5.55592594290636,6.02946990756081,5.99160242288096
"17319423",8.60610895522487,7.8102270898682,7.65490806375699,8.47833426930216,7.52573484361355,8.39930319489133,8.72118007026135,7.72294295465081,8.21736894951817
"17315669",8.76502384531124,8.5125866462361,8.79870987536734,9.3201157255597,8.56644185397759,8.0269573956618,9.26591624932814,8.18730087666731,8.90213658838841
"17328153",7.13621357273428,6.77122578994359,7.11103078833275,7.58774223412643,6.97301388006487,7.18059931385939,7.49899884970026,7.3679926872023,7.0096433689862
"17329380",6.5670458421993,7.9375828141459,7.7278001802941,6.43418088176462,8.11584059782714,7.84903838701284,6.46936149683759,7.59237871478325,7.07517576652153
"17325373",4.70454888023982,4.50846221203197,4.32736623409938,4.28304266168486,4.69458969528199,4.25824163804414,4.12732128745066,4.10782411709881,4.21455497645406
"17342964",8.41446536091116,8.98351830026383,8.729505981943,8.27303859813063,9.07702284886796,8.48649550373449,7.96467321555005,9.27745930136382,8.69793269726073
"17340493",4.60903624696209,4.20847930371972,4.26629135169768,4.602213570545,4.42944998869583,4.74340805934324,4.21617616977379,4.34372053900448,4.78800330487375
"17346749",5.99021144042683,5.92938726909615,6.32568739109132,6.16048503842155,5.77338293513078,6.52692265393509,6.53424066418555,6.11649973532302,6.3297604152394
"17342625",6.75331879637583,5.69615632545444,6.35249956029879,6.58541847714149,6.50060956347387,6.85267506900124,6.71829562620092,6.35249956029879,7.09655478304954
"17337269",8.07402512002817,8.84311054154177,8.78533480105626,8.10420233834095,9.17257202420345,8.85423053935394,7.95804465034534,9.12360495682585,8.90616421894218
"17346781",7.80005894959936,7.03964170456831,7.41836592612971,7.78076356241157,7.25308428787549,7.56552559650974,7.90933085700347,7.30268662633884,7.55032522872574
"17342438",6.20655331322741,7.03998116856522,6.65015243612221,6.21328687361344,6.80125765926481,6.67585684047954,6.11699468509069,7.24905759622245,6.60045871162872
"17338965",7.01944935626198,6.72271414142045,6.87779969017359,6.50113917221048,7.38731680263302,7.23729037140855,6.60604632400845,6.97556987138985,7.05281704422614
"17336013",4.03984840029814,4.03984840029814,4.22108939774498,3.81306991519675,3.80686778842134,4.36002372197673,4.33498960158775,3.82694109115354,3.66067792179853
"17342740",7.80068625876805,7.34839044925444,7.27404823283432,7.95873713142011,7.71361388936743,7.71361388936743,7.98161283369417,7.71361388936743,8.00900997605505
"17344336",6.60781850255809,8.98554038122539,8.99441827173419,6.71924127099734,8.98034799818723,8.63668813348456,7.11527475396408,9.12842291892967,8.63167316340068
"17338434",6.66311362704688,6.08261206839246,6.37186423874186,6.54717226635499,6.10172486011885,6.65649401442912,6.6788343097879,6.17681516460901,6.63155924663853
"17451661",8.50377193234993,8.13366608970618,8.38793491368923,8.70496084997973,8.04917880512931,8.49842846242937,8.5439142108832,8.45941953707295,8.81088552812162
"17350492",6.87992304064398,5.97130625667726,6.22083316195472,6.60379880012666,5.98021473390071,6.57448766663787,6.69506663891399,5.9671509330543,6.37247513470117
"17354595",5.58229584958062,5.52751952319999,5.17683049732188,5.8066685806125,5.47803616986244,6.03982598004266,5.8412756283121,5.10579327525152,5.41866914280492
"17353881",8.41381027223126,6.18496904568672,6.74639817620069,8.53602902523015,6.97719848423729,7.11171423776526,8.57476010866813,6.40139480934704,6.10611842374932
"17354214",4.39942141377279,4.94684810091799,5.07756063330241,4.60536273312917,5.33890076543539,5.33614387054556,4.54473682711122,4.96071927687478,4.66281061470275
"17350697",8.56336859534866,6.35039353705223,7.80624464724188,8.6239502542642,6.69712790030106,7.64655120976148,8.20961436682709,6.96148955458374,7.53748124466394
"17351485",7.62141444281241,8.14659499990411,8.26072643334147,7.83718132691062,8.43671196000542,8.35765191795603,7.65040276367185,7.78412481746964,8.13456309765384
"17364725",7.13307433663174,7.49625648520676,7.07878136407906,6.96444720370997,7.57024261952978,7.14340543652576,6.66937359327669,7.57329804425392,7.33159619229169
"17359327",2.64049512595746,2.56363871531417,2.40087304350442,2.87733893902179,2.46568375639915,2.98091352561664,2.86582782145455,2.58215513021285,2.51045261602
"17358962",6.83256577918362,7.40644468608265,7.08941416387985,7.04242675690136,7.47521235489306,7.61358882164826,7.28402118038433,7.77721177259613,6.64770225573502
"17363204",5.88402588621522,7.34490768061911,7.43050796770702,6.0999369280979,7.90862429909689,7.68052229509344,6.60674487628989,7.38800484268093,7.20596193618494
"17357584",7.78488081199165,6.72174065800329,7.01700217624303,7.6407484898955,6.68631694204302,6.84966643400383,7.85860441412777,7.00949475946248,7.0317229397553
"17357872",9.76621078122752,9.15740101050815,9.41537314947284,9.63633641619741,9.22436516065115,9.66207711381912,9.70074479585042,9.17523722167403,9.43634138133007
"17362869",11.7049135443784,9.66755063215864,10.8546938585194,11.8322302189548,10.2154239699937,11.2722835281026,12.0664582992571,9.67390592916584,10.8474133894789
"17357815",7.70346898575055,7.26082850888066,7.47981055453461,7.73570411037353,7.59067347849868,7.77474386771161,7.83061936319793,7.44366323685794,7.14097391426507
"17371739",7.94748218771502,8.66994096258732,8.66006516780504,7.78196140038356,8.84709456038276,8.69333888243728,8.00487566515454,8.4860375446522,8.18320042040161
"17287555",6.27573195173565,5.95651105184821,6.11355938856628,6.42848660011444,5.83053294945968,5.77882399673976,5.61961787417959,5.9679857090035,6.3096741822979
"17220548",8.87358046937292,9.29075483294265,9.15316631816495,8.86683993616745,9.4869011543603,9.30153577008985,8.79241607160142,9.18792925124328,9.22105250873001
"17458362",12.0289928405113,11.1018713286164,11.5090377198718,12.0006321740727,11.0391579983177,11.5214212576934,11.9722189306594,11.0772354147378,11.0601718421479
"17212199",7.01421378643396,7.46384494599684,7.51425321790674,7.28521749200465,7.58800601763168,6.87331513320492,7.19927903213764,7.82906605015218,7.27092104833288
"17423544",8.49319818525499,8.34304596558441,8.46156595880158,8.79254492829789,8.13126635040929,8.55676012020199,8.57739413465431,8.06903666830503,8.30417761633158
"17467015",7.54216885276589,5.05490200798799,5.90047342959738,7.57423312517421,5.60551629518642,5.7372464836181,7.53678830596683,5.90047342959738,5.19735768665574
"17425058",10.1793410938673,6.88130529533929,7.88512463556757,10.2038524416725,7.92564915788885,8.04740765787111,10.1605236873236,6.8763161000278,7.91609239227841
"17474491",9.34371788695801,9.90438451256139,9.76792517643158,9.43547502867509,9.90839167093334,9.87152959179744,9.4442401751119,9.79241855093987,9.7431381238931
"17400510",4.14127558503941,3.85639255245168,4.31216098895831,3.92448753956319,4.82673288535451,4.30032246000477,4.03143650565866,3.65301733978991,4.16465445412043
"17497769",7.63461749611575,7.74520731247591,8.08203550401357,7.77256966108208,7.89780914588074,8.27990865870502,7.89780914588074,7.67286624107859,8.60122175077253
"17382350",7.56179051890581,7.33305859231532,7.46874344966509,7.74542646783101,7.64897949312432,7.40341765388519,7.49693235175977,7.17669690920491,7.15024280859784
"17479736",10.3355499909516,7.14311060971386,7.78428631086184,10.462729171862,7.59111945383432,8.39047967207708,10.4430386927637,8.06767637418184,7.96536918510643
"17539356",3.15735741337871,3.41947088927886,3.32989997395009,2.66878045546721,3.26943245399676,3.23726957797295,2.93134674023083,3.41985421522509,3.01129371842784
"17436507",7.32361931137027,8.90712951372312,8.32552115520745,7.21042246685347,9.04623141088877,8.82683546384558,7.63586259993445,8.70796601691687,7.82367117830226
"17285227",2.60422119025535,2.67228945716879,2.79185765115477,2.54921782611856,2.42605044935618,2.3121565286344,2.10116806048184,2.21966477351993,2.22474583125032
"17216753",8.29642184336322,8.87107059487244,9.13148727148672,8.04926130598628,8.61579580997914,8.96927161914972,8.15959677274739,9.05866285770119,9.58240362321918
"17361494",9.62307885435736,9.11998970051448,9.27939304382615,9.71812889721325,8.98740293305669,9.19102281000915,9.60144050168472,9.41389147494696,9.49618229840743
"17429177",6.70646714860926,9.03136078214479,9.0237606865485,6.37317766889282,9.3456537704768,9.16835858902413,6.98262482353724,8.77027391340213,8.617005748175
"17230918",5.57593941331809,7.38031019953248,7.1239849307132,5.389359569128,7.41519476719599,7.16575614886873,5.65943019571658,7.17524747633817,6.48153022658837
"17539467",6.20116837315432,6.4763303390175,6.70742921999685,6.05782940168219,6.45913227493599,6.5276347219503,6.23235515326832,6.58640502138676,6.87809403917621
"17441122",8.34277971655281,8.74942766913,8.84238488860652,8.41929551926859,9.07971748439996,8.96840780444695,8.42957738566653,8.83645295828989,8.74163923979413
"17245902",9.59715100442852,10.4361832157775,10.307789842607,9.61607024418957,10.7673783304884,10.5882825885737,9.4401795066714,10.634704829027,10.1440922618836
"17355565",8.69831864149235,8.12277352910743,8.35297849925935,8.68308211043544,8.11933971967929,8.35297849925935,8.6986313946133,8.23629525076413,7.90063101159316
"17402438",6.14258073046055,5.73578474321256,6.28731730943076,6.08504531040122,5.95330999394485,6.79299084232039,6.41066225655266,6.28095245976836,7.34629596912371
"17417598",6.28267568428905,6.87554181805131,6.41270384222883,6.57177970918664,6.90462433462036,6.60651193347111,6.76625326114941,6.85355202916311,6.45780620302069
"17454766",6.1752039410994,4.55326105961405,5.29930622534581,6.40703355077897,5.17286568486607,5.23039616079518,6.20417832908901,5.04983909577046,4.83810655238078
"17280315",6.94638202237477,7.8368918486307,8.04297054463279,7.0201624671847,8.02572984777619,8.14372807574507,7.16533033107292,8.20125919928502,8.57229486906484
"17400788",5.91397413348283,6.35000992766456,6.13061556242683,6.09880502498649,6.55958847473118,6.35000992766456,5.91745260027968,6.36078690502596,6.77559341003407
"17380766",7.56772945379838,7.23921404595139,6.92764387850065,7.07299300030971,7.40600289151702,7.03202230513497,7.24666503664275,6.51550893275409,6.71139472595863
"17343251",7.05795656536779,7.37500165882857,7.11345979445356,7.46694878493274,7.59381096779151,7.66204315992477,7.30039663379952,7.95964485647361,7.16944294605641
"17213990",9.09417051747978,9.845057049258,9.70227991929084,8.86881106487299,9.93785949485264,9.62259125766677,8.79978383296154,9.82350962043644,9.60807173223763
"17289602",7.90265237452882,8.70440459205717,8.20087103674407,7.81638795742519,8.50715279453778,8.21723980735509,7.98017043991731,8.55919858180692,8.23587294351877
"17276520",8.49169517727995,8.99437642150191,8.86828870793555,8.26366669219489,9.18482223505778,8.88525747819373,8.08609190163008,8.98806555109345,8.88100552368373
"17303360",3.15879509089499,3.80695150220016,3.55490162827051,3.33209531573073,3.63601740691519,3.68693282177403,3.19832911950966,3.55490162827051,3.1594739492452
"17469414",8.2256524502213,7.27384806293306,7.31757003624386,8.04553126363786,7.3383177620032,7.49463933389726,8.16073355019666,7.77572361640513,7.51764573555081
"17302141",8.9947124359623,8.41969241013148,8.52478246877119,8.80205620481527,8.41688714371779,8.65848509315461,9.27344767532896,8.21803566585998,8.19396892916058
"17303757",8.59305432282197,8.98453510259126,8.86754947773292,8.77770930676607,9.22017478547945,8.99046853864303,8.14042879355354,8.81904795098418,8.78329940331223
"17234667",7.93725482231418,7.69726674627792,7.46672951583055,7.53820170525732,7.53894785217139,7.79482575071981,8.17105606437265,7.82847579031303,7.94684562634519
"17229212",7.84245975214247,7.50447431598543,7.92513067077282,7.78383167611706,7.40626878801418,7.86443920407282,7.96016425561973,7.98420813956283,8.14851655546022
"17412534",7.42407915601577,7.70547751855795,7.71682942779991,7.56991758751717,7.61988849512953,7.86623783589791,7.3926549586871,7.97613042412965,7.97636985600524
"17479834",7.68503485541382,8.47587856571984,8.33322512354164,7.81648092762252,8.51473899230955,8.26826618213946,7.53654854978773,8.43587333149155,8.41862879555713
"17233960",9.09399681656024,8.19690403956766,8.46383673341127,9.05909103801729,8.29386663427874,8.39892212889087,9.20902332789385,8.59138998387403,8.76967930538441
"17217022",4.39859860070196,5.93327751593029,5.2270593876882,4.09615039644007,6.2776136171287,5.61364566431509,4.05254440148267,4.92324634757104,4.86990148964527
"17356339",7.73483060685585,7.28819155936664,7.66030896313924,7.39673699615134,7.69042317377928,7.78028758326865,7.06673899908036,7.72002848473621,7.62185757719175
"17374833",6.19288141226422,9.51220562123788,9.28923562220452,6.43241915207991,9.50295822652127,9.46624970462856,7.37441198102429,9.43342797180557,8.8957372391968
"17420846",8.1588773026722,8.5343172633871,8.54317900186038,8.21645289215138,8.65120499766375,8.45412620795123,8.00772687498285,8.55096635457875,8.43387006185602
"17307969",5.78901780391073,7.62866808155406,7.45418658763446,5.70882563121426,8.15120106981347,8.05334733119313,6.29943352324363,7.73237257010519,7.25449733353129
"17286783",6.53248825928195,6.89390879419604,7.06741667991265,6.54949805743085,7.25409413694525,6.71286592053701,6.71943445231462,6.81609884044163,7.00156021840708
"17493730",8.13574200362939,7.25003871747468,7.42017595516522,8.21344005913249,7.26409519474346,7.75393709758942,7.96295158344772,7.49040950483434,7.19202633154149
"17403043",5.59603475096269,5.94732013449665,5.98149020029401,5.49806855283455,6.11262410711181,5.64729894165635,5.868939390762,6.33005044185898,6.24402739882067
"17318794",4.27636622813032,4.35055191933116,5.4997216479595,5.55950261496482,4.3630221619787,4.20750314309375,5.06375968566163,4.37563705173316,4.37563705173316
"17461807",7.49888783870341,6.10453760720171,6.62152111553571,7.7804513074511,5.93262103183026,6.95597875046549,7.76072685608456,6.52933809764152,7.15206453990212
"17491378",4.48923866002364,8.8595706390328,8.25996000347138,5.73119074662457,8.90692240240664,8.60079816635796,5.98388667259779,8.69141654332118,8.14794783613342
"17361153",10.7294148590419,9.95826041688977,10.1247226287649,10.6232552309559,9.96114338861108,10.1029050899896,10.4734144292505,10.3660307993962,10.3763251944229
"17401408",6.06491420571194,5.71302654389029,5.44172150582831,6.00913061154814,5.85616523343046,5.64773432483114,5.90639098260898,5.49282212849258,5.79552469323898
"17380044",6.36768282329881,6.50718968405079,6.71045660800427,6.30507658219163,6.73362588908645,6.67089505676839,6.19783188165693,6.28135860764187,6.73061485227364
"17366497",8.82333756479873,9.24678193165471,9.3869777508194,8.87352330855305,9.41888433080376,9.33517625729199,8.83555802427014,9.22291927875636,9.00835342346935
"17337872",7.45260963267424,7.88774882235335,7.96171119574257,7.69708853443808,7.76426443727925,7.63235092785832,7.15308319378645,7.96495890538816,7.6266552323685
"17463973",8.52529452961408,7.62711605126419,7.81459265033137,8.74486508358062,7.8137513296277,7.77086574295563,8.45873358234353,7.90120316464995,7.75705033361205
"17451668",9.5908328693969,10.0677751964722,10.1074894557048,9.38010734722561,10.1219157457661,10.1844940217915,9.44225721703797,10.0459974702452,9.91565932531622
"17442173",7.35041559087974,6.52082022375027,7.02515369273129,7.70760971006526,6.83955145848884,7.11572591250965,7.471757086055,6.9335536704207,6.81051239440862
"17252310",5.22887755651738,5.9058802691954,6.03037511874405,5.2406083731605,5.93224535971616,6.06674756043992,5.12324201662106,5.77298925613396,5.67141317572663
"17362953",4.39302466836625,3.73332081192433,4.11805643536729,4.3801367629438,3.902844595437,3.69074338488295,4.05969085564278,3.93208303938133,4.11202095408548
"17220034",5.5255640699677,6.41251178678836,6.74279756092999,6.00875694212301,7.77996238279343,7.3221276425587,5.75404243752825,6.00678519253735,6.36661787648383
"17424219",6.1883643718173,6.58477381172002,6.20794877869971,5.81106733435226,6.86685663296797,6.57989304704113,5.67670850326845,6.45221174868623,6.27374337645736
"17471252",6.18021855468665,6.06109745361163,5.72350023227958,5.52931160389522,6.22053962566333,5.56406744785335,5.97248235090335,5.6963436975294,5.55032915667749
"17429569",8.55709677773377,8.07453811675988,7.88784154186779,8.51050864040708,7.68485113455478,8.07453811675988,8.72204323321541,7.91527312081424,8.00407539574668
"17313739",5.5329645657497,6.09629965482035,5.59519457278586,6.04007052327579,6.18638794609046,5.19062862177804,5.11122175290209,5.3401122803067,5.05997936263218
"17532106",5.68012364591807,5.11151731691709,5.31811933439011,4.81611154567672,4.93175786327291,6.49739381723723,5.56802509081673,5.64872238056932,6.13990754533288
"17382841",6.17444998326718,5.98908125374642,4.83747266946811,6.11985810722589,5.08230849917051,5.55033415931497,5.11640962188428,5.38277702655401,5.24178460892904
"17377475",4.9422935743835,4.72598274735694,4.72598274735694,4.95166267206246,4.86220236857654,4.42179617647683,4.94601199877449,4.50687430677001,4.72598274735694
"17319364",6.91921840286271,6.52485266466704,6.83702526390705,7.41000997965858,6.77407558910676,7.67407605635577,7.59899653501906,6.25947517103652,7.22094969851765
"17286641",4.48991102748656,5.30099612304025,4.66847957989305,4.44337294723213,7.23487752279903,4.89225963856072,4.35446447312683,4.96636716051958,4.84005304026181
"17512544",6.02271562462051,6.38783859250262,6.00370884217249,5.58205670094065,5.99525888066684,6.30910046937471,5.33459184824446,5.96108566214778,5.64525081587908
"17409184",7.41374633386219,7.90038580319746,7.52219453612663,7.56266379736709,7.87149914280935,7.46903163545805,7.53221727100946,7.87292787576212,7.41753488870399
"17521448",5.16491501983426,5.33978965345519,5.91992546445751,5.62859100629665,5.30307149649256,5.4917012716168,4.94040022051708,5.86094077897045,4.95789462420504
"17480568",8.85993443287975,8.59064825083083,9.04060786908592,8.82274776096164,8.60043432272355,8.58976091317243,8.73915076014217,9.11658901189573,9.50239934591377
"17296388",10.87538445286,4.51358116921739,5.55361450709586,10.3876975362854,4.41986396495303,5.55361450709586,10.1916078082147,4.52773524144621,5.10967959435791
"17282226",7.70739783730805,8.30005081797007,7.99256492442447,7.76646018316451,7.99256492442447,7.67923556958229,8.24130197952342,8.88998734862691,7.55084736083742
"17529383",6.24553426264904,6.74717810826193,6.7301975824524,6.71746218809525,6.89468856955291,6.07116248214516,6.2494077950104,6.93491309937253,6.93486578863659
"17343143",7.86292444616907,8.14353909885028,8.41157818471557,8.02388751442541,8.50588063137271,8.28804253926113,7.65368236041227,8.16360295146659,8.16360295146659
"17466168",8.14224793381079,7.75602181930898,7.74948490963803,8.30477699137221,7.59956274095316,8.17296805611497,8.31856365676884,7.98434016763727,7.59195902619847
"17453179",7.67238292953616,7.13337453123205,7.10112263058665,7.28822797671933,7.56484668347402,7.46458874940372,7.45729572943661,7.50543927549047,7.62340851788719
"17282008",8.87461376189893,7.97824122772393,8.43699564495611,8.75658495330496,8.4665774042192,8.45375856386072,8.84784100254226,8.05098611708506,8.78714721404852
"17453160",8.53687173000615,9.24188015250952,9.25542577927315,8.70426547630048,9.41348155873069,9.28848320501098,8.46251773516442,9.29736833709426,9.18306209550046
"17496568",5.68059427256719,8.65613478313571,8.43687711227364,5.87370639436124,8.75671092571483,8.68596511125971,5.88782632711934,8.46002833128771,8.16808807599231
"17375641",7.0404435532115,8.02339404173413,8.24795831169949,7.26460880799396,8.36625725287223,8.36665973871125,7.02229979729201,7.86591378802382,7.93591410760823
"17377498",7.93373087925888,7.5252256595349,8.11704090857536,8.10050019389539,8.09286402966293,7.93417041331628,7.93373087925888,7.875075620276,7.6666303750674
"17297923",3.97211246347396,4.25519591795531,4.25519591795531,4.00880370910607,4.25519591795531,4.42400840818303,4.08409289173503,4.49627087186151,4.49026096492358
"17281721",6.96416893620044,5.0232950405566,4.90471952226631,6.49209563629859,5.12655699812922,4.95698424603544,5.75046592483513,4.95219644449036,5.24724472755679
"17527532",5.6077509672459,6.82785996328921,6.35498736569656,5.69823515671306,6.99490821735445,6.51852429519718,6.33005742268025,6.46888827567886,6.71829562620092
"17469894",8.34196138074225,9.11485690932162,9.12076900239418,8.19305444147708,9.02750370795857,8.9208796124695,8.48047170633718,9.05850442505648,8.9445768339388
"17309644",9.00063177250901,8.35444855877644,8.72965855809129,8.94253358062693,8.49332012629701,8.65822632944134,9.09223488532464,8.35034054407803,8.78043932181592
"17406908",7.01202612043874,7.43770510349744,7.42657292978129,7.18173937286149,8.16270746947414,7.74357906326613,7.21772256845757,7.80129968601073,7.19220637618431
"17489223",9.07259061794623,9.23027785899746,9.23027785899746,8.94993435174111,9.42952603037246,9.57136771305371,8.8771093292695,9.0946694542046,9.35268472338867
"17469802",8.75736271432152,9.23402454778428,9.16270516220829,8.85659779974801,9.43777308488597,9.25310071010547,8.71181942271706,9.24101270961676,9.18394560273584
"17502016",5.75121916630356,6.1810916049583,5.85980101671352,5.53201702407616,6.19019173696292,6.04863812762994,5.73456479278106,6.32537293032157,6.003267189118
"17527123",8.28493749268068,8.76436241922616,8.96845689191177,8.11364812208078,9.10802540269733,8.89278051835391,7.91145351831834,8.82014101143068,8.7686140718145
"17318083",11.7090434328952,11.7229098083587,12.1076752371466,11.8787127342137,11.699845054478,12.1680333082725,11.5102167429428,12.042011180436,12.5369494814633
"17340967",5.31283775938945,5.57523574832703,5.18309226017278,6.02580334815392,5.62995252482621,5.07677816906611,5.26948642103338,5.31304531330447,5.31724766523884
"17286818",7.63368940894218,7.4069846895292,7.4370877419587,7.66402258655933,7.15729528724815,7.79153228996392,7.63715346822449,8.00417268216731,8.1563505881703
"17450802",6.52502466523095,6.17767215518261,6.3897515840011,6.27293246404418,5.99323917066688,6.72109300835595,6.53182596881143,6.3897515840011,6.01329172276402
"17242281",5.64308757983701,6.53465543296285,6.00882563083459,5.77110225383701,6.68219863432963,5.93230625206113,5.42192789153706,5.91174666840524,5.54285658104628
"17276622",5.57992980040768,6.04775947505231,6.22078776178753,5.63602855202716,6.51947314164144,6.38160272528537,5.52600938108062,6.56588841038694,6.70573921006875
"17283422",6.91648809677374,6.91648809677374,6.57980508901432,6.84439315001378,6.91486767548257,6.53969096754344,7.08897369901241,7.0071365766949,7.00867007440078
"17539125",9.56624076604478,9.91491823676734,9.72509357700621,9.32520826647979,9.85727408221,9.74880013338563,9.45196120782084,9.84985331584762,9.844304569814
"17344736",3.26440295532937,2.74018050687519,2.60037489445936,3.3178110053689,2.76701569059357,2.99516227962047,3.16681647632745,2.76529196174259,2.8870270626834
"17327331",7.63970184981758,8.43477609187994,8.15931889841307,7.39565423747685,8.81229805472488,8.48097920949552,7.72430950145214,8.67515853199995,7.90785819454123
"17379808",9.04980931433574,9.5537786621454,9.83159713397906,9.02152577540983,9.62778374175497,9.45181935342215,9.15254721022291,9.45181935342215,9.56617035336905
"17254916",8.32162107673429,8.71123888025103,8.5965290275821,8.63296547876157,9.09385321908651,8.59982292375265,8.31106165804053,8.91685097661389,8.72815914773378
"17477116",9.12745567156091,9.14921980931352,9.49585484098441,9.09563902517367,9.65472612385126,9.49385948375351,9.02291606410957,9.202564872314,9.42693223077507
"17527353",9.21495671152682,9.48891193252289,9.49123081358278,9.10318943500478,9.71140020117555,9.59123059724161,8.87831902503342,9.48368531025708,9.61069865174411
"17371221",3.5090910721763,3.54968250622392,3.54039673278297,3.57723631018745,3.08778250022853,3.5090910721763,3.81464960713136,3.5090910721763,2.90763936956777
"17270848",5.27270135863985,5.81163960103595,5.69126738900691,5.83432007390858,5.70861143146376,5.72879643233368,5.33873307623324,5.97471789620738,5.54455211204855
"17301468",4.77607605995297,5.03328283453762,5.21665671395745,5.26230392386124,5.00011860264508,5.0377901350903,5.20245286535679,4.65640049770873,4.97326170518195
"17332299",6.59243991945245,6.04112812712832,6.04078668151058,6.53318683746206,6.37244999548733,6.28599429438422,6.39225590654151,6.45109188788401,6.39225590654151
"17344140",8.06398281434061,8.47413906063614,8.39993675891365,8.25050268388577,8.56181771778699,8.58989389453297,7.99244266538497,8.39039770357108,8.35123468003943
"17470323",5.90349311236704,6.22187884322544,6.41787268471548,6.05832701991627,6.41681348642586,6.57230931000306,5.8848671902191,6.54907885626987,6.22165510563298
"17224133",4.87013112577799,5.50541025488877,5.7241363596301,5.46701238835367,6.12316517826438,5.29528626869815,5.13440954054802,5.67529565823368,6.265891600196
"17514135",8.47479666991028,7.32918449976814,7.88580254387389,8.056941404089,7.73529973574497,8.0705243808598,7.96352652089504,7.46104884080577,7.88580254387389
"17488122",8.24972822040927,7.85358093761305,7.76522249632427,8.04001733950528,7.72406615219592,7.52514610935797,8.13803150760226,7.94708325318974,8.15787559334177
"17281084",5.43613401388863,6.24650025009218,6.93887271411889,5.28247793496732,7.31419851981229,7.44772676374674,6.05566027217454,5.81127158531101,7.91750502844071
"17475676",4.13501616844641,4.43326558485461,3.94931162205028,4.24196583577716,4.23804248940089,4.05150714849469,3.81124943302986,3.74395203541626,4.27178608511441
"17364133",4.96065457643616,5.01534476104608,4.60417964235269,4.33824439463453,4.55880292913578,4.503822253194,4.5358718048579,4.78809813905447,4.31559586155213
"17432749",2.03821030787559,2.47916036651048,2.17020368279214,2.24060267441062,2.18856285441898,2.08323468223765,2.58163352043943,2.43512738070188,2.48953022970062
"17425301",8.2048015104814,8.96597698794399,9.0076990427378,8.2872835868409,8.33622094694675,8.54711578149315,8.34958762032116,8.88951735371431,8.71734019906998
"17335770",9.00785766087559,8.58523136054608,9.03054118854138,8.92738708565976,8.19056671957418,8.17417935073244,8.60448520092735,8.67110835125719,8.45741047872179
"17223903",7.929854530967,7.39952402912952,7.74868234783968,8.21353820546657,7.60079213414405,7.93081944805825,7.65873247767716,7.30117754151781,7.83864336173442
"17460752",4.20390986171885,4.74283688241797,4.67586253444597,4.25574744901164,4.26596407901115,4.42605672485809,4.65599398619063,4.13203453689075,4.31221045481397
